44,Adidas,Adidas Moves Pulse Him Adidas for men,woody,130,green,107,aromatic,100,fresh spicy,45,herbal,40,,,43,100,31,25,37,18,31,56,12
45,Adidas,Adidas Pure Energy Adidas for men,citrus,130,aromatic,81,fruity,59,fresh spicy,57,warm spicy,56,floral,53,21,100,5,10,73,63,21,84,10
46,Adidas,Adidas Sensual Instinct Adidas for women,floral,130,caramel,108,fruity,102,rose,64,sweet,57,,,70,100,30,1,10,20,60,60,20
47,Adidas,Adidas Sport Fever Adidas for men,citrus,130,aromatic,76,woody,72,fresh spicy,55,green,55,,,27,100,38,11,44,66,11,88,11
48,Adidas,Adidas Sport Field Adidas for men,fresh spicy,130,aromatic,112,green,60,woody,52,soft spicy,26,fresh,24,48,100,4,8,64,60,40,72,16
49,Adidas,Adidas Team Force Adidas for men,citrus,130,woody,58,sweet,55,tobacco,53,fresh spicy,36,,,18,100,26,11,33,54,11,75,7
50,Adidas,Adidas Urban Spice Adidas for men,aromatic,130,woody,76,warm spicy,72,green,59,herbal,54,,,36,100,1,18,9,63,54,72,18
51,Adidas,Adidas Victory League Adidas for men,vanilla,130,fresh spicy,93,sweet,90,cinnamon,89,fruity,80,,,22,100,18,49,36,25,50,75,26
52,Adidas,Adidas Woman Active Start Adidas for women,floral,130,,,,,,,,,,,7,100,30,7,15,7,15,23,1
53,Adidas,Adidas Woman Citrus Energy Adidas for women,citrus,130,floral,103,aromatic,97,fresh spicy,94,white floral,82,,,20,100,26,6,40,26,13,46,1
54,Adidas,Adidas Woman Fitness Fresh Adidas for women,,,,,,,,,,,,,45,100,81,18,36,54,18,45,9
